#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PD_2h.txt#:type=:list
#Associated Gene Name	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant PD_2h_DMSO_2h	C: Student's T-test significant	N: Valid values XPD_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value PD_2h_DMSO_2h	N: Student's T-test q-value PD_2h_DMSO_2h	N: Student's T-test Difference PD_2h_DMSO_2h	N: Student's T-test Test statistic PD_2h_DMSO_2h
POGK	15.06	14.984	15.235	15.2878	16.554	16.7066	16.0082	14.8168			3	4	1.04885	0.652358	-0.879669	-2.02434
VPS18	17.0978	16.9332	16.9064	17.0265	16.8283	16.8198	16.8415	16.8509			4	4	1.89413	0.420367	0.155843	3.50423
RCC2	20.2912	20.2373	20.3588	20.2418	20.2676	20.1703	20.3441	20.3442			4	4	0.00490993	0.998899	0.000734329	0.0146869
KIAA1468	14.8787	14.9445	15.004	14.8362	15.275	15.3028	15.2284	15.4726			4	4	3.10417	0.254545	-0.403857	-6.23644
DIP2B	15.4474	15.5944	15.3648	15.615	15.4023	15.169	15.2939	15.2428			4	4	1.59185	0.478286	0.228379	2.95055
SLAIN2	15.6988	16.1192	16.0285	16.2003	15.8222	15.939	15.9344	16.2375			4	4	0.0719167	0.992175	0.0284331	0.200932
TENM3	15.4591	16.4696	16.7145	16.9255	16.2367	16.4735	16.6104	16.2175			4	4	0.00760978	0.997282	0.00767827	0.0226937
USP36	15.7712	15.5803	15.9881	15.776	15.5591	15.721	15.7439	16.012			3	4	0.0558703	0.988843	0.0198839	0.158471
BCCIP	18.4732	18.6648	18.7395	18.748	18.452	18.5537	18.6697	18.6202			4	4	0.470584	0.903634	0.0824981	1.04008
MST4	17.8353	17.9469	17.9264	17.9183	17.977	18.0754	17.9553	17.9498			4	4	1.13276	0.638903	-0.0826869	-2.16408
PTGFRN	16.5322	15.9212	16.1271	16.0255	15.8951	15.7928	15.8957	15.6775			4	4	1.24052	0.595017	0.336204	2.34468
CTTNBP2NL	16.2654	16.4055	16.3859	16.4055	16.2768	16.3071	16.5084	16.5921			4	4	0.273854	0.951355	-0.0555339	-0.662453
TMEM181	13.9306	13.8203	12.8476	13.7561	13.3227	13.2624	12.9121	14.4846			4	2	0.0793198	0.990971	0.09319	0.220132
CHD7	16.3138	16.9816	17.0641	16.9638	16.6955	16.8998	16.71	16.5958			4	4	0.229878	0.96533	0.10553	0.570563
HEATR5B	15.667	15.9028	15.9094	15.8851	15.9043	15.9213	15.9364	15.811			4	4	0.345706	0.932904	-0.0521529	-0.805766
FAM135A	14.9075	15.5371	15.1517	15.1315	15.8058	16.0343	15.5135	14.4126			4	4	0.282111	0.949884	-0.25963	-0.679321
ZNFX1	14.2492	13.8916	13.8259	13.7822	14.301	13.7696	13.7951	13.7566			4	4	0.0664358	0.992017	0.0316398	0.186562
RRBP1	20.5688	20.3317	20.1762	20.2587	20.3992	20.2457	20.2327	20.3186			4	4	0.142361	0.980207	0.0348086	0.375071
CPSF2	17.7041	17.6772	17.6429	17.5935	17.4901	17.7426	17.7415	17.7071			4	4	0.088731	0.989833	-0.0159101	-0.244204
LARS	20.0756	19.8697	20.1359	20.0247	20.1956	20.0268	20.1212	20.1742			4	4	0.739645	0.782738	-0.102999	-1.50866
EIF2AK4	17.0039	16.9968	16.9699	16.9717	17.013	17.0346	16.9744	16.7398			4	4	0.271674	0.952573	0.0451179	0.65798
TBC1D14	13.2904	13.565	12.9463	13.2648	13.8155	12.7675	12.9185	12.3811			4	4	0.394975	0.925499	0.295989	0.900113
CGN	19.885	20.0779	19.9705	20.1115	19.8116	20.0056	20.0095	20.0594			4	4	0.20982	0.967267	0.0396957	0.527383
RBM27	16.961	17.1856	16.9827	17.1255	17.0404	16.9201	17.1294	16.9944			4	4	0.247942	0.960773	0.0426159	0.608745
KANSL3	14.5596	14.4227	14.2002	14.8953	15.632	15.3102	15.1529	14.6184			3	4	1.37069	0.534627	-0.658898	-2.56553
ANKFY1	17.4408	17.4755	17.5007	17.3559	17.7435	17.6423	17.4983	17.523			4	4	1.29742	0.566545	-0.158525	-2.44079
SUCLA2	19.5388	19.3447	19.3938	19.3221	19.2254	19.3145	19.3995	19.3728			4	4	0.535592	0.878507	0.0718136	1.15675
WRAP73	15.3298	15.2307	15.154	15.2765	15.8273	15.1924	15.3829	15.0033			4	4	0.2319	0.967499	-0.103711	-0.57487
GMPR2	17.2597	17.1544	17.6091	17.3154	17.2216	17.2968	17.5209	17.5502			4	4	0.194524	0.966306	-0.0627027	-0.493857
STX18	16.3129	16.8037	16.7642	16.7545	17.0003	17.1282	16.7921	16.8988			4	4	1.13823	0.636096	-0.296028	-2.17321
DPM3	16.6867	16.2579	16.1561	16.4148	16.6793	16.4662	16.4914	16.1712			4	4	0.183183	0.970399	-0.0731831	-0.46864
IMPACT	14.0702	14.0817	14.0219	13.9202	14.6684	14.112	13.5884	13.4819			4	4	0.0796788	0.990931	0.0608001	0.221057
ATXN10	18.6682	18.826	18.6297	18.8631	18.605	18.6442	18.617	18.6283			4	4	1.10542	0.644498	0.123115	2.11848
NCDN	17.0016	17.0744	16.7882	17.1212	16.789	16.7347	16.7722	16.8483			4	4	1.46019	0.50431	0.210296	2.71965
TFIP11	16.0253	16.2421	16.1945	16.337	16.0985	16.2746	16.2285	16.2267			4	4	0.0335856	0.993509	-0.00734854	-0.0974
EPS15L1	18.1551	18.2478	18.2928	18.2649	18.2957	18.1274	18.2575	18.168			4	4	0.229899	0.965535	0.0279784	0.570609
DNMT3B	12.6041	12.9606	12.7317	12.9697	12.4117	12.4745	13.0027	13.3398			4	3	0.0131666	0.998295	0.00932693	0.0390236
ORC3	16.8416	16.9435	16.787	16.7495	16.8737	16.7549	16.5177	16.4427			4	4	0.840819	0.734415	0.183156	1.67842
SAE1	19.2716	19.3922	19.28	19.3155	19.2509	19.366	19.3571	19.4465			4	4	0.357549	0.93273	-0.0403118	-0.828705
COPG2	18.374	18.0903	18.2389	18.0878	18.4433	18.236	18.0849	18.2311			4	4	0.200676	0.966559	-0.0510678	-0.507406
PI4KB	17.3174	17.0785	17.054	16.9476	17.121	17.187	16.839	17.0229			4	4	0.207913	0.967169	0.0568981	0.523233
COMMD3	16.747	16.8554	16.8944	16.7805	17.167	17.0721	16.722	16.2616			4	4	0.0223692	0.994896	0.0136409	0.06564
GNG12	19.0787	18.911	19.3201	18.9095	18.9409	18.8791	19.15	19.3106			4	4	0.0382814	0.992248	-0.0152998	-0.110486
RABL2A	14.3715	15.4866	15.7047	15.0754	15.608	15.4937	15.7875	14.7463			4	3	0.27757	0.949241	-0.249316	-0.67006
RABL2B	14.3715	15.4866	15.7047	15.0754	15.608	15.4937	15.7875	14.7463			4	3	0.27757	0.949241	-0.249316	-0.67006
MTRR	14.7336	15.1704	14.845	14.8968	14.7483	14.92	14.6092	14.8695			4	4	0.490857	0.892293	0.124683	1.07678
UXT	17.2979	17.4871	17.499	17.4971	17.2883	17.5835	17.3939	17.4533			4	4	0.0702538	0.992218	0.015492	0.196587
ASH2L	16.672	17.2555	17.4518	17.2677	17.097	17.4352	17.5537	17.3027			4	4	0.42052	0.926336	-0.185399	-0.947992
DHCR7	18.2715	18.3169	18.5936	18.3013	18.242	18.411	18.5235	18.4967			4	4	0.189968	0.967385	-0.0474768	-0.483764
HDAC6	14.5492	13.8166	14.8623	13.8447	16.3596	16.1476	15.2668	14.5651			4	4	1.44342	0.506522	-1.31655	-2.69062
SPAST	13.7068	14.4292	14.7091	14.7224	14.3071	14.5959	14.6055	14.93			4	4	0.346006	0.933468	-0.217732	-0.80635
METTL1	17.6226	17.5687	17.7479	17.6676	17.6942	17.8779	17.6783	17.6915			4	4	0.662176	0.815474	-0.0838046	-1.37699
GULP1	15.5313	16.1917	16.3939	16.0373	16.4227	17.1182	16.2082	16.3071			4	4	0.865829	0.719433	-0.475455	-1.72014
VPS29	18.9465	18.796	18.7036	18.6152	18.9972	18.8063	18.6512	18.6372			4	4	0.0238235	0.994629	-0.00766563	-0.0697989
EIF3K	19.6233	19.6415	19.4934	19.6777	19.6168	19.6027	19.3046	19.5327			4	4	0.529956	0.877832	0.0947828	1.14675
GRHPR	18.678	18.9147	19.1304	18.8166	18.801	18.8106	18.9561	18.8637			4	4	0.0976044	0.987457	0.0270705	0.266574
CTSZ	16.2016	16.828	16.8427	16.8178	16.314	16.7169	17.0757	17.0826			4	4	0.205731	0.966326	-0.124771	-0.518473
RPS6KB2	15.2014	15.0716	15.0005	14.5217	14.9402	15.0077	14.8915	14.6983			4	4	0.151382	0.979955	0.0643828	0.396153
DNAJB11	18.6693	18.9703	19.048	18.956	18.8093	19.0428	18.9877	18.9975			4	4	0.19539	0.967149	-0.048418	-0.495769
RNF14	18.0482	18.0283	18.1933	18.2005	18.3597	18.0388	18.0254	18.0167			4	4	0.0267174	0.994398	0.00742626	0.0780383
UBA2	20.2642	20.2782	20.4278	20.3054	20.2464	20.3622	20.3971	20.4297			4	4	0.308185	0.943799	-0.0399885	-0.731875
FAM8A1	15.9742	15.7271	15.4815	15.8479	15.6934	15.6784	15.7774	15.7033			4	4	0.159719	0.978821	0.0445511	0.415425
MORF4L1	16.8117	17.3141	16.907	17.3045	17.392	17.2529	16.7965	16.8468			4	4	0.0211715	0.995278	0.0122943	0.0622051
NXF1	18.5243	18.4297	18.4084	18.3417	18.4379	18.4706	18.4018	18.4424			4	4	0.111731	0.987882	-0.0121517	-0.30157
SEL1L	16.4584	16.275	16.2357	16.0912	16.2057	16.3448	16.3384	16.3939			4	4	0.267449	0.955954	-0.0556116	-0.649288
B4GALT7	15.7077	14.4815	15.1871	14.7861	15.2811	15.0485	15.0967	14.9092			4	4	0.0552106	0.987931	-0.0432611	-0.156699
PEF1	17.4108	17.2594	17.6077	17.0377	18.3421	17.5956	17.1978	17.3886			4	4	0.496448	0.893033	-0.302155	-1.08685
ZMYM2	16.9979	17.4303	17.5736	17.5182	17.5042	17.6343	17.5452	17.5765			4	4	0.666883	0.814307	-0.185017	-1.38505
COPS7A	17.1468	17.214	17.3388	17.2405	16.9969	17.3016	17.3839	17.3167			4	4	0.0548154	0.988006	-0.0147748	-0.155637
CLIP2	16.9004	16.8192	16.8162	16.7972	17.1363	16.9607	16.9277	17.0612			4	4	1.92329	0.408828	-0.188221	-3.55968
UQCR10	18.1179	18.6825	18.7837	18.7783	18.7041	18.5178	18.5063	18.7479			4	4	0.0587102	0.99	-0.0284138	-0.166073
MTFP1	16.0711	16.0269	16.0423	16.5468	16.4335	16.5066	16.156	16.8445			4	4	0.828119	0.739823	-0.31337	-1.65721
TJP2	19.8242	19.9071	19.8755	19.8899	19.6453	19.8329	19.8679	19.8971			4	4	0.484668	0.897429	0.0633669	1.06561
DNAJB4	16.0194	14.9833	15.3663	15.5267	16.4961	16.4449	15.6267	15.8814			4	4	1.09958	0.64531	-0.638362	-2.10875
MALT1	15.1149	16.2492	16.2716	16.1817	16.2679	16.2946	16.3183	16.2244			4	4	0.528988	0.878662	-0.321971	-1.14503
CFDP1	16.9383	16.7231	16.6105	16.652	16.8334	16.6625	16.6401	16.7728			4	4	0.0147795	0.998385	0.00376415	0.0437264
ZNF629	16.3503	16.4638	16.2192	16.1756	16.5304	16.6705	16.0172	16.4802			4	4	0.334775	0.933196	-0.122382	-0.784436
DAXX	15.9056	15.4466	15.7687	15.9192	16.3196	16.5548	16.1359	16.0249			4	4	1.68844	0.443237	-0.498774	-3.1236
FTSJ1	16.605	17.109	17.0561	17.2108	16.7546	17.0231	16.9432	16.9663			4	4	0.198551	0.967874	0.0734348	0.502736
VTI1B	17.0686	17.0179	16.9047	16.925	16.7727	16.8145	16.8741	16.9005			4	4	1.54583	0.484525	0.138571	2.86923
STK39	18.3672	18.0713	17.8308	17.8995	18.3916	18.2549	17.9121	17.9468			4	4	0.198431	0.967447	-0.0841475	-0.502471
ADD3	18.224	18.125	18.3731	18.1074	18.3243	18.0948	18.3601	18.3273			4	4	0.343881	0.934105	-0.0692463	-0.802215
LRWD1	16.9266	17.1834	17.2055	17.1269	17.1078	16.8816	17.0478	17.0384			4	4	0.530975	0.878705	0.0916433	1.14855
CNOT8	16.2619	16.0005	15.754	16.2867	15.9791	16.3298	16.279	15.8471			4	4	0.068735	0.991539	-0.0329621	-0.192607
C19orf25	15.7037	16.5448	16.6491	16.4545	16.5724	16.49	16.194	16.086			4	4	0.00334237	0.999487	0.00244951	0.0100157
NIPSNAP3A	16.5618	16.6283	16.7271	16.4326	16.6177	16.56	16.5048	16.7393			4	4	0.0815315	0.990871	-0.0179782	-0.225822
CGGBP1	17.1756	17.0849	16.8235	16.7651	16.9739	16.8259	16.7961	16.756			4	4	0.519401	0.88317	0.124321	1.12796
PISD	18.6015	18.2079	18.2641	18.4711	18.1792	18.3169	18.6174	18.1369			4	4	0.205576	0.965952	0.073555	0.518134
ABCF2	18.6067	18.5934	18.4881	18.6556	18.5132	18.5331	18.3974	18.3906			4	4	1.31716	0.558846	0.127374	2.47429
SLC23A2	15.282	15.4934	15.5012	15.3596	15.433	15.0817	15.1809	15.2219			4	4	1.01583	0.660809	0.179672	1.96947
TES	19.7065	19.4803	19.5404	19.3936	19.4282	19.5003	19.5794	19.7232			4	4	0.111823	0.988296	-0.0275841	-0.301795
PRKAG2	13.2194	15.6302	15.5853	15.3531	16.3297	15.1437	15.2502	14.053			4	4	0.124571	0.986239	-0.247174	-0.332758
TUBGCP4	16.6122	16.7061	16.5635	16.5258	16.9925	16.7884	16.5864	16.263			4	4	0.130698	0.985491	-0.0556903	-0.347447
STAP2	15.2545	15.324	15.5428	15.3534	15.1706	16.0649	15.4498	15.678			4	4	0.513334	0.884568	-0.222133	-1.11713
KDM5B	15.3857	15.6318	15.3285	15.4805	15.0639	15.2314	15.6915	15.6874			4	4	0.0791232	0.990719	0.0380535	0.219625
WARS2	14.7122	15.9792	15.8632	15.8826	15.9248	15.944	16.3077	15.9936			4	4	0.665835	0.815324	-0.433229	-1.38326
PARP2	18.4722	18.2802	18.1614	18.3348	18.3697	18.2625	18.0597	18.2467			4	4	0.368893	0.928185	0.077508	0.850518
LIMD1	15.4277	15.5229	15.4356	15.5745	15.164	15.3373	15.5129	15.7717			4	4	0.121269	0.986695	0.0436757	0.324792
SEC63	18.1037	17.8902	17.9065	17.7921	17.9441	17.9319	17.9548	17.9552			4	4	0.134811	0.984711	-0.0234094	-0.357236
ZC3H7B	15.6856	16.1673	16.1796	16.4085	16.177	16.39	16.3049	16.3242			4	4	0.555443	0.870397	-0.188795	-1.19183
TCF20	15.7332	15.4766	15.5403	15.6877	15.6106	15.3094	15.6217	15.6748			4	4	0.215409	0.967833	0.0552959	0.539502
HMGXB4	13.2011	14.4469	14.5628	13.7078	15.1863	14.7518	14.3215	13.9978			4	4	0.686167	0.804642	-0.584689	-1.41797
NDRG3	18.0121	17.9376	17.8716	17.8702	17.9368	17.9107	17.9279	17.8646			4	4	0.129921	0.985723	0.0128808	0.345591
APOBEC3B	18.3994	18.3917	18.3274	18.3427	18.4531	18.3911	18.1691	18.2797			4	4	0.265438	0.957744	0.0420327	0.64514
ARMCX3	16.8525	16.7587	16.7517	16.7616	16.5548	16.4691	16.3819	16.7601			4	4	1.52844	0.486252	0.239635	2.83868
SWAP70	17.0025	16.943	17.2895	17.0962	16.9028	16.9919	17.1253	17.1822			4	4	0.121988	0.987043	0.0322556	0.32653
SUN2	18.1008	17.9774	18.0257	17.9438	18.1674	18.0231	17.9321	17.9412			4	4	0.021355	0.995164	-0.00403023	-0.0627318
RSL24D1	16.4512	17.0913	17.4319	17.2815	17.0687	17.3414	17.1429	17.713			4	4	0.434007	0.920129	-0.252524	-0.973016
LAMTOR3	18.8156	19.1155	19.0869	18.9588	19.0278	19.1634	19.0822	18.7837			4	4	0.0669235	0.991715	-0.0200443	-0.187846
LIMA1	20.2782	20.1834	20.2152	20.1956	20.2199	20.1298	20.1635	20.2685			4	4	0.248961	0.959763	0.0227127	0.61088
AFF4	16.5217	16.1303	16.1449	16.1671	15.9479	16.1214	15.7642	16.0941			4	4	1.08166	0.646778	0.259071	2.07892
SRP68	18.368	18.5342	18.6111	18.6061	18.58	18.6057	18.5964	18.5543			4	4	0.414937	0.928298	-0.0542364	-0.937582
MKRN1	15.1834	15.1528	14.9553	14.4031	15.1445	14.9214	14.9705	14.565			4	4	0.0370319	0.992316	0.0233092	0.107016
CHORDC1	18.857	19.1403	19.2445	19.2739	18.957	19.1632	19.2243	19.1431			4	4	0.0215351	0.995147	0.00703049	0.0632486
TBK1	16.1011	16.318	16.241	16.3201	16.1523	16.2676	16.2119	16.3004			4	4	0.0705014	0.992817	0.0119977	0.197234
SEPT9	21.064	20.9755	21.0463	21.0017	21.0343	21.0818	21.1032	21.0897			4	4	1.15204	0.629359	-0.0553608	-2.19627
UBQLN2	16.1914	16.2768	16.2144	16.2398	16.2135	16.1899	16.2264	16.0401			4	4	0.644994	0.828782	0.063139	1.34752
PCYOX1	19.416	19.7398	19.7471	19.6111	19.6887	19.7154	19.6232	19.6023			4	4	0.132896	0.983701	-0.0288758	-0.352686
DDX20	17.3066	17.2508	17.2253	17.3693	17.3083	17.2535	17.206	17.1875			4	4	0.546305	0.872482	0.049221	1.17571
AMACR	15.6957	15.5314	14.926	14.9871	15.0103	14.845	15.0946	14.576			4	4	0.913406	0.703272	0.403566	1.79933
DPP7	17.9065	17.5843	17.6037	17.4335	17.8379	17.7196	17.4728	17.4219			4	4	0.0472358	0.990605	0.0189471	0.135112
TMEM2	18.2936	18.199	18.2228	18.1643	18.1504	18.1435	18.1277	18.1263			4	4	1.60036	0.471074	0.0829654	2.96567
USP25	14.9921	14.9315	15.5107	15.0947	15.2962	14.7712	15.2519	14.9313			3	4	0.145587	0.98074	0.0696034	0.382638
BCAP29	16.9727	15.3168	14.8845	15.2162	15.5715	15.6626	15.5922	15.484			4	4	0.0143861	0.998218	0.0199716	0.0425806
CYB5R1	17.5336	17.5253	17.3136	17.2964	17.4292	17.5587	17.4537	17.3142			4	4	0.0971108	0.987437	-0.0217686	-0.265338
BAIAP2L1	18.8796	18.9368	18.8314	18.8534	18.8319	18.8547	18.7474	18.8131			4	4	1.0098	0.662774	0.0635238	1.95945
SAP30BP	18.3242	18.0455	18.0828	18.2592	18.0969	18.2382	17.9787	18.1614			4	4	0.282443	0.949877	0.0591335	0.679997
ZNHIT2	16.1352	15.8202	15.854	16.3386	16.1281	16.0858	16.0679	16.1874			4	4	0.262359	0.956948	-0.0802822	-0.638775
MED13	15.5526	15.8862	15.5577	16.1108	15.9738	15.6759	15.9007	15.505			4	4	0.0257308	0.993823	0.0130196	0.0752348
PFDN2	20.0194	19.8247	19.6905	19.7212	19.8756	19.808	19.8218	19.788			4	4	0.0427103	0.992194	-0.00939941	-0.122719
GPN3	15.3179	16.028	16.132	16.0543	17.0661	16.9297	16.7401	16.2199			3	4	1.74488	0.427862	-0.855918	-3.22632
SLC12A6	15.0094	14.4434	14.7542	14.4712	14.6881	14.4602	14.7207	14.3288			4	4	0.310992	0.942493	0.120117	0.737471
PUF60	19.5601	19.6841	19.6656	19.6614	19.6281	19.6663	19.6896	19.7384			4	4	0.47164	0.902692	-0.0377874	-1.042
NRBP1	17.8169	17.7209	17.6612	17.8824	17.8906	17.6483	17.6635	17.5035			4	4	0.448328	0.91585	0.0938392	0.999408
ENOPH1	17.9575	18.3696	18.4361	18.3233	18.3796	18.3992	18.328	18.3565			4	4	0.378862	0.930411	-0.0941849	-0.869562
NDUFA12	17.987	18.1026	18.0264	18.0175	18.0365	17.9485	18.0617	17.9461			4	4	0.399749	0.925925	0.0351348	0.90911
EIF2B4	17.8555	17.9678	17.7899	17.9388	17.6632	17.8258	17.878	17.8378			4	4	0.672055	0.814661	0.0868044	1.39389
ATP6V1H	17.7266	17.5119	17.5693	17.4922	17.6093	17.5728	17.5177	17.4507			4	4	0.238806	0.964761	0.0373521	0.589514
RABAC1	17.8597	17.5313	17.4542	17.4488	17.6451	17.595	17.8037	17.7364			4	4	0.519096	0.883147	-0.121557	-1.12742
TAGLN3	18.3306	15.1254	13.7325	15.7565	16.1578	17.1472	16.9284	17.4713			4	4	0.552803	0.870761	-1.18993	-1.18717
IPO11	17.2051	17.4627	17.6327	17.5862	17.6242	17.4882	17.3487	17.3845			4	4	0.0310079	0.993829	0.0102806	0.0901647
TRMT112	19.1381	19.4335	19.3687	19.4462	19.7758	19.8567	19.6283	19.4954			4	4	1.7253	0.437481	-0.342442	-3.19053
SCN11A	22.2733	21.8655	21.8409	21.687	22.0301	21.7281	21.6638	21.7187			4	4	0.382035	0.930591	0.131516	0.875601
XPO7	19.3106	19.2292	19.3279	19.1927	19.3331	19.3165	19.2787	19.2657			4	4	0.410045	0.926611	-0.0333858	-0.928436
LCMT1	17.4496	17.2351	17.213	17.2493	17.4689	17.3817	17.1597	17.2542			4	4	0.125676	0.986094	-0.0293665	-0.335416
VPS51	16.9056	16.4807	16.6864	16.5379	16.7363	16.6211	16.5467	16.4015			4	4	0.265931	0.957299	0.0761962	0.646158
BAZ2A	16.0995	16.2192	16.1019	16.3659	15.9909	16.0851	16.1345	16.2808			4	4	0.365997	0.929151	0.0737729	0.844963
BAZ1B	17.9094	18.0593	17.9868	18.0488	17.8854	17.8746	17.9139	18.015			4	4	0.839106	0.734271	0.0788569	1.67556
AK3	19.4322	19.3866	19.1819	19.1828	19.5072	19.2198	19.3053	19.3159			4	4	0.178565	0.972777	-0.0411453	-0.458281
SCOC	15.849	17.039	17.5923	17.009	17.8365	17.6268	17.1187	16.94			4	4	0.561458	0.868545	-0.508146	-1.20241
LNPEP	18.8707	18.5737	18.5779	18.5485	18.6045	18.5132	18.6212	18.6936			4	4	0.15638	0.97877	0.0345874	0.40773
CNOT7	16.8359	16.9499	16.9384	16.8681	17.0118	16.8231	17.0212	16.8557			4	4	0.202578	0.96722	-0.0299063	-0.511577
RABGEF1	16.1121	16.2217	16.1084	16.1623	16.1933	16.1533	16.2338	16.112			4	4	0.238968	0.964868	-0.0219903	-0.589857
NAGK	19.4658	19.7933	19.7931	19.7026	19.5822	19.6615	19.8194	19.5615			4	4	0.12597	0.986288	0.0325942	0.336124
HACL1	17.7236	17.1801	17.2394	17.1288	17.3894	17.3739	17.333	17.5709			4	4	0.278916	0.948959	-0.0988193	-0.672809
TRMT6	17.6805	17.9326	17.9371	17.9636	17.711	17.8075	17.8164	17.8107			4	4	0.615885	0.842764	0.0920405	1.29732
HOOK1	16.6785	16.5966	16.2522	16.4826	16.326	16.3465	16.402	16.7475			4	4	0.130597	0.985584	0.0469723	0.347204
SH3BGRL2	19.1411	19.723	19.8801	19.8045	19.671	19.7997	20.0727	19.787			4	4	0.468202	0.903638	-0.195456	-1.03574
TSR3	16.6729	16.4047	16.0304	16.2931	16.112	16.2344	16.3431	16.1585			4	4	0.433064	0.920724	0.138262	0.971271
ERRFI1	15.3109	16.0843	16.8476	16.0594	16.3244	16.56	16.9091	16.9059			4	4	0.877163	0.714751	-0.599333	-1.73902
SLC25A13	19.5417	19.6676	19.6248	19.5608	19.6928	19.6521	19.6818	19.6445			4	4	1.16063	0.621109	-0.0690842	-2.21064
DBNL	18.4461	18.4777	18.5128	18.4211	18.2479	18.5546	18.5538	18.574			4	4	0.0811538	0.990741	-0.0181775	-0.224851
DDX41	18.2273	18.0119	17.9597	17.9931	18.0073	17.9352	18.0033	18.0015			4	4	0.431854	0.921429	0.0611887	0.969033
DCTN4	17.2007	17.2513	17.259	17.1959	17.0711	17.0665	17.2486	17.1443			4	4	1.07043	0.6506	0.0940981	2.06023
CDC23	17.038	17.0394	17.0386	17.093	17.1066	17.0486	17.0847	17.0014			4	4	0.111889	0.988506	-0.00806904	-0.301956
ANAPC7	16.6083	16.9494	16.7419	16.8563	16.6198	16.843	16.7435	16.6873			4	4	0.316872	0.94261	0.065557	0.749156
ANAPC5	14.9963	16.0517	16.0911	16.0808	16.3023	16.3426	16.1856	16.1073			4	4	0.771053	0.776975	-0.42945	-1.56157
ANAPC4	17.3911	17.47	17.447	17.6382	17.9052	17.7234	17.6121	17.4252			4	4	0.782763	0.770229	-0.179918	-1.58125
ANAPC2	16.6605	16.3832	16.1697	16.4909	16.3374	16.3114	16.6329	16.4405			4	4	0.0120275	0.998344	-0.00449848	-0.0356921
HSPB8	17.1441	18.5201	18.4683	18.5422	18.9073	18.3284	18.4564	18.4847			4	4	0.465516	0.905686	-0.375508	-1.03085
GGA1	16.3343	16.1351	16.113	16.1541	16.1785	16.0691	16.1644	16.0167			4	4	0.562828	0.868768	0.0769281	1.20482
STOML2	19.7532	19.9159	19.9898	19.8674	20.0677	19.9581	20.0119	20.0717			4	4	1.38128	0.539078	-0.14579	-2.58367
VPS28	16.5448	16.7436	16.7993	16.5993	16.7692	16.7369	16.6537	16.702			4	4	0.280357	0.949114	-0.0436826	-0.675749
LSM7	18.0463	17.9156	17.9703	17.8863	17.984	17.9918	17.8986	17.8787			4	4	0.135747	0.984619	0.0163779	0.359458
ING1	15.4581	14.775	15.6947	15.4485	16.1817	16.1703	15.4919	15.0691			4	4	0.52633	0.879867	-0.384167	-1.1403
CCNL1	16.0566	15.9958	15.941	16.1053	16.1062	16.0944	16.0552	16.0933			4	4	0.837032	0.73623	-0.0626309	-1.6721
DBR1	17.2741	17.1209	17.0616	16.9744	17.0596	16.9903	17.1545	17.2224			4	4	0.00413844	0.999085	0.0010066	0.01239
FAM208A	16.7443	16.2413	16.6493	16.2773	16.9776	16.6657	16.4059	16.1184			4	4	0.105302	0.989057	-0.0638671	-0.285734
HN1	21.2563	21.4088	21.3727	21.5473	21.4676	21.3965	21.3411	21.2149			4	4	0.203517	0.966942	0.0412345	0.513634
USP21	19.2133	18.9773	19.0534	18.9315	19.0745	19.1612	19.1798	19.0846			4	4	0.563289	0.869681	-0.0811429	-1.20563
FBXO9	15.8926	15.066	14.9901	15.1578	15.3202	14.7157	14.4113	14.1882			4	4	0.985449	0.670563	0.617752	1.91901
FBXO3	14.8546	14.9166	14.6726	14.795	14.6874	14.3525	14.9523	14.2849			4	4	0.716766	0.790226	0.240433	1.46996
PTBP2	20.0668	19.5234	19.5318	19.5727	20.1564	20.1921	19.9143	19.6641			4	4	0.862242	0.7219	-0.308079	-1.71416
FBXW11	16.7091	15.9839	15.6612	15.754	15.7314	15.5623	15.9427	16.268			3	4	0.213632	0.967596	0.150947	0.535656
BTRC	16.7091	15.9839	15.6612	15.754	15.7314	15.5623	15.9427	16.268			3	4	0.213632	0.967596	0.150947	0.535656
MRTO4	19.5983	19.5041	19.4573	19.5686	19.4836	19.6103	19.4673	19.3583			4	4	0.374751	0.92964	0.0521998	0.861722
TNIK	16.37	16.3134	16.338	16.2147	16.1623	16.2237	16.3056	16.3578			4	4	0.370398	0.929155	0.0467148	0.8534
CPSF3	18.6452	18.8624	18.8093	18.7956	18.5813	18.6899	18.7443	18.7993			4	4	0.52102	0.883563	0.0744524	1.13084
APPL1	17.3509	17.4547	17.2806	17.3711	17.3454	17.2111	17.2978	17.2093			4	4	1.03678	0.65551	0.0984359	2.00428
TLK1	13.7806	14.6734	15.3376	14.9003	15.8881	15.0639	14.5592	14.644			4	4	0.352186	0.932503	-0.365788	-0.818338
GPATCH8	15.7599	15.5684	15.6928	15.618	15.734	15.8681	15.8389	15.7269			4	4	1.26613	0.580531	-0.13221	-2.38786
PARP4	17.9052	17.7181	17.6161	17.7218	18.0036	17.6913	17.5949	17.5411			4	4	0.0997731	0.98732	0.0325441	0.271995
