#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PIPD_8h.txt#:type=:list
#Associated Gene Name	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PIPD_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPIPD_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PIPD_8h_DMSO_8h	N: Student's T-test q-value PIPD_8h_DMSO_8h	N: Student's T-test Difference PIPD_8h_DMSO_8h	N: Student's T-test Test statistic PIPD_8h_DMSO_8h
PUM2	16.149	16.2547	16.2878	16.1775	16.066	16.2972	15.7031	16.3771			4	4	0.286599	0.601156	0.106381	0.688443
ITFG1	16.3825	16.6159	16.4776	16.2517	16.3967	16.4134	16.3927	15.9995			4	4	0.469752	0.428684	0.131347	1.03856
GOLGA5	17.3858	17.1938	17.1801	17.3242	16.9718	16.9884	17.0698	17.0939	+	PIPD_8h_DMSO_8h	4	4	2.1997	0.039063	0.239986	4.10611
KLHDC4	14.0398	14.1134	14.2279	13.5425	14.5385	14.3992	14.1872	14.3853			4	4	1.25381	0.119429	-0.396611	-2.36708
SHKBP1	17.2253	17.1362	17.4065	17.3022	17.0157	17.087	17.0703	16.9594	+	PIPD_8h_DMSO_8h	4	4	1.96933	0.0482171	0.234478	3.64802
UBA3	18.1794	18.3429	18.3504	18.1362	18.5108	18.3455	18.3147	18.1333			4	4	0.330819	0.552543	-0.0738249	-0.776679
NANP	13.4949	14.0978	14.3011	14.1888	14.8477	14.7336	15.127	14.9786	+	PIPD_8h_DMSO_8h	4	4	2.39915	0.0339891	-0.901082	-4.52676
FAM213B	15.7886	15.5861	15.9508	16.0163	15.8287	16.0021	15.7866	15.8191			4	4	0.0794854	0.873549	-0.0237019	-0.220558
ZCRB1	13.464	14.5093	14.7825	14.9631	13.6417	14.114	14.4417	14.1575			4	4	0.401299	0.486051	0.341019	0.912026
SYNPR	15.661	15.6669	15.6918	15.7052	15.2122	14.3102	15.4492	14.5462			4	2	1.60548	0.0721476	0.801773	2.97476
ZCCHC10	15.867	15.8056	15.7742	15.2426	15.536	16.0828	15.3651	15.6544			4	4	0.0206243	0.965231	0.0127645	0.0606329
DNAJB14	16.1214	15.8521	16.0575	15.6321	15.7979	16.3413	16.1256	16.3048			4	4	0.653869	0.312282	-0.226615	-1.36276
SLC25A40	15.6582	15.5739	15.8522	14.9657	16.4629	14.8968	16.4353	14.925			4	4	0.130263	0.80092	-0.167514	-0.346406
TMEM167A	17.7021	17.4679	17.3839	17.5063	18.05	17.2295	17.335	16.5785			4	4	0.293406	0.593744	0.216793	0.702218
PIP4K2C	17.2707	17.7063	17.7247	17.4375	17.8119	17.8105	17.9263	17.9492			4	4	1.58177	0.0750189	-0.339667	-2.93267
WDR20	14.1818	14.0266	14.3708	14.5338	13.8661	14.5807	14.1702	14.4407			4	4	0.0245354	0.959667	0.013835	0.0718304
TBC1D15	17.2025	16.9962	17.1059	17.1545	17.1239	17.0679	17.1834	16.9025			4	4	0.246408	0.650115	0.0453258	0.605528
RDH11	18.5013	18.6553	18.4472	18.5487	18.2215	18.6082	18.4914	18.4419			4	4	0.479217	0.421136	0.0973983	1.05575
POC1B	18.8862	18.4251	18.3814	18.3545	18.7297	18.5749	18.4701	18.2139			4	4	0.0303518	0.952496	0.014658	0.088317
LRRC20	16.663	16.4728	16.1574	15.7572	16.2189	16.479	15.7391	16.0608			4	4	0.220072	0.68074	0.138136	0.549559
MRPL30	15.7563	15.8143	16.0754	16.0311	15.9111	15.8975	15.7153	16.1355			4	4	0.0128384	0.9784	0.00444007	0.0380645
NT5C	16.9498	16.898	17.1531	16.8539	17.0912	17.122	17.4904	17.2909			4	4	1.34378	0.103969	-0.284941	-2.51958
ZFAND1	14.6074	14.2537	14.2	13.5252	15.5552	14.6906	14.4074	12.3545			4	4	0.051755	0.917705	-0.105325	-0.147384
KIAA1524	15.717	16.7361	16.5224	16.6689	16.6877	16.645	16.5851	16.9495			4	4	0.576058	0.357865	-0.305722	-1.22802
STT3B	20.1762	20.3726	20.4423	20.077	20.5583	20.4097	20.4656	20.423			4	4	1.13163	0.140201	-0.197112	-2.16218
PNPT1	19.0884	18.8935	18.798	18.7885	18.8686	18.8793	18.7278	18.7724			4	4	0.457675	0.43822	0.0801044	1.01654
SPPL2A	17.2036	16.7575	16.0446	16.5107	16.6525	16.866	16.8641	16.5364			4	4	0.150543	0.769935	-0.100639	-0.394201
HM13	21.4687	21.5425	21.3978	21.4039	21.4635	21.4981	21.1762	21.4822			4	4	0.232209	0.665618	0.0481839	0.575527
URGCP	15.445	15.2762	15.4177	15.7476	15.9782	15.7267	15.8813	15.6164			4	4	1.37791	0.0990737	-0.329003	-2.5779
BICD2	12.6361	12.3288	12.9228	12.5994	14.2112	13.2645	14.074	14.3419	+	PIPD_8h_DMSO_8h	1	4	2.60314	0.0300072	-1.35112	-4.98318
NEK9	17.3621	17.4242	17.4731	17.3595	17.2963	17.4298	17.3544	17.4186			4	4	0.305024	0.580194	0.029952	0.72556
GPT2	16.2874	16.3872	16.8971	16.4492	16.0414	16.8373	17.0715	16.7783			4	4	0.282165	0.606976	-0.17692	-0.679432
TRPM4	16.9453	16.911	16.8801	16.8819	16.9789	16.7741	16.8717	16.6372			4	4	0.560042	0.367361	0.0891042	1.19992
PLEKHO2	14.7778	14.6702	15.3767	14.9457	15.4194	16.0236	16.0149	15.9502	+	PIPD_8h_DMSO_8h	4	4	2.28191	0.0372793	-0.90943	-4.2766
DTX3L	17.5825	17.6413	17.5505	17.5206	17.7184	17.3846	17.3565	17.3131			4	4	0.648537	0.31541	0.13055	1.35361
DDX54	19.0905	19.0388	18.9289	19.1532	18.91	18.8954	18.8696	18.8485			4	4	1.88218	0.0519697	0.171979	3.48162
BLOC1S5	15.1604	15.2416	15.6498	15.3185	14.3788	14.8764	14.9789	15.1351			4	4	1.36677	0.100681	0.500258	2.55883
BRIX1	18.9627	18.8577	18.9236	18.7963	19.0947	18.9454	19.0843	18.9273			4	4	1.16638	0.133556	-0.127867	-2.22025
RNASEH2C	17.8555	17.8334	17.7553	17.5852	17.8393	17.677	17.8916	17.9072			4	4	0.38668	0.49883	-0.0714431	-0.884421
GNPDA2	13.778	15.1667	14.8178	14.7198	15.7331	15.4856	15.8196	15.3323			4	4	1.6557	0.0674516	-0.972066	-3.06457
FAT3	17.4031	17.4464	17.3664	17.5658	16.5338	16.956	16.7332	17.0258	+	PIPD_8h_DMSO_8h	4	4	2.7294	0.0275745	0.633242	5.28032
NEK7	17.7275	17.5618	17.6691	17.9137	17.5661	17.7083	17.3809	17.6176			4	4	0.724713	0.274488	0.149801	1.48342
MICAL1	15.5266	15.4368	15.4692	15.6528	14.8164	15.4263	15.1864	15.3587			4	4	1.18038	0.130701	0.324383	2.24369
PANK1	15.4306	15.1171	14.906	14.978	15.8454	15.0356	15.3063	14.737			4	4	0.183379	0.727928	-0.123152	-0.469079
EPS8L3	17.74	17.7097	17.9956	17.8259	17.9775	18.0833	18.1796	17.9441			4	4	1.46839	0.0869693	-0.228327	-2.73389
EPS8L1	17.9277	18.2083	18.2156	18.2326	17.853	18.1121	18.0753	17.9595			4	4	0.769258	0.253342	0.146044	1.55855
SSH3	16.8363	16.1214	16.183	16.4906	16.3319	16.399	16.4802	16.2684			4	4	0.0804397	0.872716	0.0379686	0.223015
DTD1	17.6969	17.7235	17.8959	17.8773	17.1784	17.4821	17.6812	17.6299			4	4	1.3094	0.109634	0.305511	2.46112
DCAF11	15.6123	15.7762	15.3846	15.4588	15.2819	15.4041	15.1604	15.3117			4	4	1.43459	0.0907201	0.268433	2.67536
UTP15	17.5482	17.5889	17.7073	17.613	17.6827	17.6766	17.7961	17.9076			4	4	1.24702	0.120062	-0.151375	-2.35562
GPX8	18.0167	17.8899	18.0499	17.7049	17.548	18.1397	18.0288	17.9213			4	4	0.0131617	0.978278	0.00586557	0.039009
TRPC4AP	14.1229	15.3677	15.1768	14.4784	14.8582	14.527	14.0319	14.1946			4	3	0.510118	0.399634	0.383513	1.11138
GEMIN5	18.4464	18.436	18.3875	18.6139	18.494	18.5337	18.5389	18.7553			4	4	0.688663	0.294559	-0.109517	-1.42222
PIGO	16.7495	16.4699	16.3853	16.4306	16.4525	16.3558	16.3602	16.0463			4	4	0.852631	0.220895	0.205123	1.69814
PARD3	14.9016	14.9183	14.8868	15.2567	14.7299	15.1775	14.9744	15.3466			4	4	0.159208	0.758239	-0.0662494	-0.414249
IPO4	18.6327	19.1332	19.0355	19.0063	19.5177	19.1693	19.5779	19.3947			4	4	1.76109	0.0591116	-0.462966	-3.25604
USP33	13.2904	14.8932	14.8887	15.05	15.3374	15.2104	15.3406	15.2679			4	4	0.927145	0.194702	-0.758464	-1.82217
PPP4R1	16.9755	16.9694	17.2189	17.1279	17.354	17.338	17.5857	17.482	+	PIPD_8h_DMSO_8h	4	4	2.31786	0.0374757	-0.366982	-4.35241
UBASH3B	18.5244	18.0368	17.4436	18.5233	18.3825	18.3628	18.309	18.3419			4	4	0.365653	0.517583	-0.21704	-0.844303
ZNF384	15.8689	16.019	15.85	16.4466	15.0981	15.3911	15.2171	15.4983	+	PIPD_8h_DMSO_8h	4	4	2.39513	0.0338645	0.744947	4.51803
SHROOM3	13.4351	14.2658	14.4438	14.4118	13.2071	13.8599	13.4837	13.9229			4	4	0.906983	0.20102	0.520772	1.78865
WIPF2	17.6344	17.6104	17.6188	17.9321	17.1762	17.5676	17.472	17.487			4	4	1.2487	0.120074	0.273252	2.35846
ABHD5	15.4171	15.4444	16.0298	15.4498	16.0468	15.855	15.934	15.9637			4	4	1.25815	0.118697	-0.364581	-2.3744
SETD7	16.6048	16.8362	16.9824	16.8016	16.9075	16.9708	17.0646	17.1127			4	4	1.21211	0.125742	-0.207608	-2.29689
NOC3L	18.0413	18.2604	18.1788	18.1465	18.5495	18.2071	18.5034	18.5934			4	4	1.68334	0.0651941	-0.306585	-3.11437
SCARB1	16.5986	16.8947	16.9722	17.1416	16.714	16.6668	16.6466	16.614			4	4	1.09016	0.150155	0.24145	2.09307
COG1	17.4077	17.0353	17.1888	17.0364	17.4832	17.1669	17.2108	16.8296			4	4	0.0117226	0.980233	-0.00557899	-0.034799
PYROXD1	15.3401	15.4271	15.4556	15.3554	15.1797	15.2476	16.4688	15.555			4	3	0.30827	0.576998	-0.218213	-0.732046
SCFD2	15.5611	15.8462	15.6108	15.6578	16.4531	15.941	16.1972	16.1654	+	PIPD_8h_DMSO_8h	4	4	2.27679	0.0365439	-0.520167	-4.26588
ZC3H15	18.3176	17.7359	17.8626	17.7742	18.6057	18.4317	18.1419	18.4383			4	4	1.57181	0.0762102	-0.481819	-2.91506
PPIL4	17.0403	17.031	17.2017	16.6778	16.994	17.3283	17.3594	17.5736			4	4	1.03517	0.163453	-0.326125	-2.0016
GTF3C2	16.7042	16.9199	16.8678	17.1511	16.9956	16.8832	16.9505	16.8948			4	4	0.0759981	0.877717	-0.0202999	-0.211546
TBC1D22A	14.8126	15.3134	15.0513	15.2614	14.9172	14.9912	15.1657	15.212			4	4	0.10493	0.836671	0.0381298	0.284814
RAB2B	16.2214	15.6315	15.9297	16.0139	15.4709	15.2196	15.591	15.7182			4	4	1.49066	0.0846159	0.449185	2.77263
CCDC12	17.01	17.5055	17.3234	17.6217	17.5539	17.4886	17.5961	17.6675			4	4	0.749724	0.26316	-0.21136	-1.52566
PPP1R13L	19.3222	19.3566	19.2672	19.3196	19.1369	19.2881	19.1733	19.1914			4	4	1.73021	0.0617429	0.118933	3.19949
CHURC1	16.8337	16.6223	16.7916	16.6908	16.8451	16.6445	16.5659	16.5285			4	4	0.469544	0.428704	0.0886278	1.03819
C12orf23	16.8649	16.2017	16.9137	16.5528	15.9819	16.8735	15.7085	16.5699			4	4	0.513288	0.397874	0.34982	1.11705
HDAC7	15.155	15.083	15.4489	15.4633	15.3444	14.8503	15.9557	15.7037			4	4	0.281892	0.607278	-0.175996	-0.678875
STYX	12.7897	14.6986	14.368	13.6814	14.9095	12.1609	15.2849	13.5164			4	4	0.0348034	0.946074	-0.0834639	-0.100805
PTPMT1	14.1723	13.2923	12.7792	13.4625	14.1855	12.8858	13.5116	14.1245			4	4	0.242495	0.654999	-0.250255	-0.5973
NUP133	17.9311	18.1581	18.1048	18.1325	18.1232	18.0177	18.1014	18.0795			4	4	0.00709594	0.986967	0.00118923	0.0211736
PDCD6IP	20.0446	20.0008	19.9227	20.0175	19.72	19.8729	19.6567	19.8505	+	PIPD_8h_DMSO_8h	4	4	2.05247	0.0436968	0.221365	3.81016
FBLIM1	16.9268	17.1593	16.9042	16.8265	16.7365	17.2223	16.8374	16.8217			4	4	0.145685	0.777687	0.0497003	0.382868
CACTIN	15.0242	15.0098	15.0818	15.1354	15.0288	15.3403	15.1837	15.3074			4	4	1.032	0.163796	-0.152264	-1.99634
GATAD1	15.1295	14.9953	14.7718	14.64	15.2207	14.0965	15.3716	13.4297			4	4	0.313996	0.569901	0.354519	0.743447
BRK1	16.9027	16.595	17.2023	17.3625	17.8095	17.7833	17.6006	17.211			4	4	1.43597	0.0903771	-0.585469	-2.67774
CHMP7	15.6023	15.8156	16.1115	15.5431	16.7436	16.2288	16.9598	16.0175			4	4	1.52385	0.0809696	-0.719281	-2.83063
THEM6	18.848	18.5136	18.541	18.2926	18.7848	18.7319	18.6661	18.3918			4	4	0.272444	0.619341	-0.0948453	-0.659561
NAT14	18.0135	17.7558	17.8387	17.6687	18.2512	18.0048	18.0163	17.5878			4	4	0.412576	0.476721	-0.145872	-0.933172
BCL7C	17.4314	17.5033	17.3867	17.3508	17.1776	17.3651	17.2829	17.4471			4	4	0.73847	0.267701	0.0999165	1.50667
NSMCE1	15.8697	16.6206	16.7967	16.6405	16.8164	16.6751	17.1191	16.9286			4	4	0.894184	0.206591	-0.40292	-1.76736
MITD1	19.8496	20.2658	20.4224	18.8632	16.9164	20.5769	20.823	16.6342			3	4	0.414209	0.475158	1.11259	0.936223
ZFAND2B	17.503	17.0007	16.6873	17.0413	16.7344	16.7303	16.2276	16.1683			4	4	1.38787	0.0975067	0.592926	2.59496
CHTF18	16.4059	16.4071	16.3974	16.5115	16.1492	15.8895	16.2663	16.3139			4	4	1.50207	0.0835399	0.27572	2.79253
LEO1	18.3053	18.0864	18.1197	18.2138	17.6386	18.0264	17.727	18.0372			4	4	1.53553	0.07977	0.324009	2.85112
SMIM4	14.6194	15.5929	15.8114	15.7843	15.54	16.0118	15.0967	15.3261			4	4	0.0422879	0.934616	-0.0416515	-0.121557
NUDCD2	17.9019	17.4431	17.7844	17.9478	17.536	17.6383	17.9876	17.8591			4	4	0.0314786	0.950866	0.01404	0.0914887
SNRNP27	16.8435	17.1396	16.8546	17.481	16.9463	17.1138	17.2383	17.1119			4	4	0.0496257	0.921505	-0.0229135	-0.141615
TFB1M	17.5575	17.8608	17.8717	17.7418	18.006	18.1907	18.1213	17.9116			4	4	1.69261	0.0645561	-0.29944	-3.13115
STAG1	16.1918	16.15	15.9269	15.9405	16.2462	16.4096	16.1064	15.9665			4	4	0.507423	0.401478	-0.129876	-1.10655
SCFD1	18.9411	18.9407	19.0073	18.9245	18.9749	19.0305	19.0675	18.9155			4	4	0.532995	0.384905	-0.0436964	-1.15214
CANT1	17.8738	17.7397	17.6322	17.8001	17.8341	17.8412	17.508	17.6565			4	4	0.217388	0.684001	0.0514817	0.543777
POF1B	18.5434	18.4856	18.3494	18.4229	18.0278	18.1576	18.0671	18.1269	+	PIPD_8h_DMSO_8h	4	4	3.36844	0.0157176	0.355453	6.98599
HNRNPLL	16.984	17.1139	17.087	16.8881	16.952	17.0881	17.0436	16.8935			4	4	0.133296	0.796942	0.0239763	0.353637
FAR1	18.5263	18.6537	18.7267	18.9447	18.4477	18.7719	18.7411	18.8827			4	4	0.00536286	0.98979	0.00204706	0.0160335
UBLCP1	18.6366	18.5909	18.6341	18.6687	18.4152	18.5781	18.5353	18.5797			4	4	1.34564	0.103635	0.105548	2.52275
TSEN15	17.2707	17.5737	17.9221	17.4631	17.8154	17.9097	17.8712	17.8627			4	4	1.16956	0.132621	-0.307354	-2.22558
PCNP	19.1586	19.2175	19.1574	19.3839	18.8797	19.0744	19.1689	19.2848			4	4	0.595654	0.346177	0.127399	1.26221
SPRYD4	17.1316	17.0573	16.9542	17.0396	16.7696	16.8546	16.7897	16.7646	+	PIPD_8h_DMSO_8h	4	4	3.01207	0.0172349	0.251039	5.99051
C1orf85	16.5914	15.9268	15.6764	16.0054	15.9533	16.1549	15.8016	15.8726			4	4	0.198006	0.709104	0.104378	0.501536
C2orf47	17.8443	18.048	18.2208	17.6282	18.154	18.1251	18.1899	18.0366			4	4	0.70226	0.286939	-0.191041	-1.44535
TRUB1	16.1345	15.8579	15.4506	15.173	16.2912	16.4333	16.1906	16.0752			4	4	1.40409	0.0945898	-0.593569	-2.6228
LMO7	19.7647	19.6108	19.5545	19.7343	19.0317	19.1355	19.0684	19.2465	+	PIPD_8h_DMSO_8h	4	4	3.67415	0.0184348	0.545541	7.94254
SLC44A1	17.5727	17.6363	17.633	17.5409	17.2495	17.324	17.3273	17.2106	+	PIPD_8h_DMSO_8h	4	4	3.86145	0.00690909	0.317867	8.58147
CKAP2	17.1801	16.9265	17.0836	17.1177	16.2839	16.7222	16.4733	16.9596			4	4	1.60896	0.072099	0.467244	2.98096
ATXN2L	19.4116	19.3647	19.3174	19.483	19.1576	19.3635	19.269	19.408			4	4	0.699212	0.289023	0.0946856	1.44017
PHIP	16.9446	17.0253	17.0879	17.1145	17.0572	17.0304	17.1073	17.0647			4	4	0.212275	0.689879	-0.0218439	-0.532714
RTN4IP1	16.0391	15.2644	16.0786	16.9708	17.543	17.5927	17.5889	17.5935	+	PIPD_8h_DMSO_8h	4	2	2.27998	0.0371964	-1.49126	-4.27255
PRPF31	18.9908	19.0563	19.0811	18.8363	18.9489	18.8077	18.9434	18.7269			4	4	0.877619	0.21237	0.134378	1.73978
NELFB	17.6325	17.9863	17.9378	17.9266	17.9913	18.0471	18.0452	17.8605			4	4	0.592815	0.347407	-0.11522	-1.25727
PALLD	19.1576	18.8803	18.9068	18.7752	18.9955	18.8753	18.7488	18.9604			4	4	0.134803	0.794042	0.0349569	0.357218
RUFY2	14.9662	15.3509	15.794	15.4176	15.7293	15.5883	15.1663	15.4424			4	4	0.18746	0.722773	-0.0994039	-0.478187
SREK1	17.4399	17.4332	17.6552	17.8865	17.7449	17.1457	17.8535	17.7194			4	4	0.0215659	0.963303	-0.0121746	-0.063337
METTL21A	19.6654	19.5685	19.3437	18.2436	19.6986	19.796	19.8468	19.5781			4	4	0.779582	0.248648	-0.524582	-1.5759
GEMIN6	16.2741	16.0312	15.9173	16.5556	15.8231	16.8402	15.7364	16.5442			4	4	0.0474291	0.924956	-0.041446	-0.135639
CASKIN2	13.8841	13.7606	13.3101	13.8309	12.6076	13.2113	13.3638	13.1191			2	4	1.59576	0.0729549	0.620998	2.95748
PSPC1	20.0636	19.9861	20.1442	20.1403	20.0117	19.9706	20.0433	20.0739			4	4	0.646687	0.316134	0.0586634	1.35043
MADD	15.7028	16.1266	15.9728	15.6313	15.6431	15.3669	15.5804	15.2429			4	4	1.44529	0.0898282	0.400044	2.69386
SYNE2	17.5183	17.3954	17.3745	17.1849	17.3639	17.1734	17.2692	17.0535			4	4	0.794837	0.242278	0.153218	1.6015
ACOT11	16.3798	16.3818	16.5537	15.66	15.9056	16.6249	16.3444	16.3591			4	4	0.095108	0.851616	-0.0646698	-0.260312
GATAD2B	17.3228	17.3861	17.377	17.8273	16.9975	17.0475	17.1172	17.194			4	4	1.68718	0.0645955	0.389255	3.12131
DNAJC9	19.1701	19.01	19.1532	19.052	19.0898	19.2252	18.9949	19.0693			4	4	0.00837449	0.984971	0.00154114	0.0249529
BRI3BP	18.2009	17.5768	17.4306	17.8395	18.208	18.4598	18.3136	18.4804			4	4	1.80514	0.0562136	-0.603503	-3.33738
BBX	14.7883	14.6755	15.0047	14.5802	15.0567	13.3933	15.188	14.2697			4	4	0.278743	0.610868	0.285247	0.672454
CTNNBL1	18.959	18.9696	18.9504	18.9638	19.0662	18.8151	18.9878	18.7374			4	4	0.331562	0.55195	0.0590839	0.778137
ING5	16.0962	16.2333	15.6	15.85	16.3672	16.4475	16.0872	16.407			4	4	1.25173	0.119653	-0.382359	-2.36356
SEPT1	22.9487	23.3067	23.4555	23.1234	23.4197	23.3643	23.3294	23.0426			4	4	0.234526	0.662701	-0.0804486	-0.58045
ATG4A	14.5087	14.6956	13.024	14.3203	15.1772	14.9447	14.3453	13.188			4	4	0.185407	0.725334	-0.276652	-0.473611
AHCTF1	17.964	17.9208	17.9578	17.9371	17.8759	17.8854	17.8876	17.8275	+	PIPD_8h_DMSO_8h	4	4	2.34252	0.0365743	0.0758028	4.40488
DGCR8	13.6585	13.8972	14.3134	14.3588	15.2343	14.9023	15.5684	15.3686	+	PIPD_8h_DMSO_8h	4	4	2.8306	0.0231515	-1.21143	-5.52715
TTN	17.6087	17.4714	17.2963	17.334	17.5716	17.6512	17.6524	17.6196			4	4	1.42772	0.091468	-0.196098	-2.6635
OVCA2	17.1223	17.2316	16.9854	16.8996	17.5736	17.2957	17.4552	17.2447			4	4	1.71112	0.0623732	-0.332591	-3.16473
LZIC	17.8499	18.2526	18.4159	17.8093	18.2391	18.3681	18.2092	18.223			4	4	0.534514	0.384348	-0.177945	-1.15484
IRGQ	18.3857	18.6824	18.4998	18.6673	18.5293	18.7748	18.5825	18.6853			4	4	0.416299	0.472683	-0.0841804	-0.940125
DDB2	18.7938	18.7007	18.5963	18.7186	18.5232	18.6988	18.598	18.54			4	4	1.02067	0.166625	0.112362	1.97751
SMPDL3B	16.4191	16.663	16.8695	16.8959	16.2009	16.9582	16.6701	16.9309			4	4	0.0364284	0.943819	0.0218515	0.105336
DDX1	20.201	20.31	20.2715	20.4729	20.0528	20.1598	20.2443	20.2728			4	4	0.872075	0.21397	0.131385	1.73055
SEC14L1	15.6931	15.321	15.641	15.0417	15.878	15.8758	14.558	15.3799			4	4	0.00120099	0.997258	0.00124907	0.0036077
SLC39A7	14.7263	16.8154	16.1313	17.4584	15.0689	14.7006	15.1623	16.9029			4	4	0.491658	0.412198	0.824185	1.07823
PIEZO1	15.2421	15.3479	15.2303	15.0525	15.5465	15.4668	15.5273	15.3337			4	4	1.73948	0.0609205	-0.250393	-3.21644
FAM3C	17.9537	17.5506	17.6524	17.5645	18.0303	18.1083	17.7658	17.9445			4	4	1.25197	0.119723	-0.281915	-2.36397
H1FX	19.8997	19.5174	19.6854	19.6283	19.2409	19.2283	19.1425	19.3351	+	PIPD_8h_DMSO_8h	4	4	2.60452	0.0302238	0.445992	4.98638
PSMF1	17.8271	18.1369	17.9813	18.2145	18.0889	18.1039	17.7722	18.1275			4	4	0.0490622	0.92259	0.0168357	0.140084
SLC7A6	14.9284	15.391	14.971	15.2791	15.5007	15.587	15.6139	15.7435	+	PIPD_8h_DMSO_8h	4	4	2.03048	0.0447477	-0.468923	-3.76693
GBF1	18.8651	18.9397	18.9308	18.8725	18.9945	18.8194	18.9457	18.8224			4	4	0.0472064	0.92534	0.00651455	0.135032
LPIN2	14.663	14.5507	14.1277	15.1135	15.306	14.8726	14.9636	14.4484			4	3	0.479875	0.420654	-0.28393	-1.05694
RTF1	18.1531	18.0038	18.1554	18.0795	17.7922	17.9623	17.7685	17.8492	+	PIPD_8h_DMSO_8h	4	4	2.40243	0.0336593	0.254907	4.53387
NCSTN	20.0496	19.7521	19.8002	19.6665	19.5542	19.6791	19.5323	19.5037			4	4	1.4764	0.0862115	0.249783	2.74781
TM9SF4	19.1094	18.9549	18.7934	18.7909	18.9621	19.0158	18.8134	18.8238			4	4	0.0317311	0.950841	0.00841951	0.0921985
TMEM131	16.0757	15.3437	16.152	16.034	15.8727	16.1531	15.8141	15.8567			4	4	0.0389353	0.939746	-0.0227742	-0.112299
IP6K1	15.3753	15.2588	14.9399	15.0822	14.7812	14.4763	14.4045	14.4045	+	PIPD_8h_DMSO_8h	4	4	2.57813	0.0293471	0.647423	4.92569
MRPS27	18.1681	18.1799	18.2652	18.1169	18.4207	18.3694	18.1565	18.1053			4	4	0.428585	0.462647	-0.0804429	-0.962977
FAM168A	15.8578	15.1062	15.4093	15.2987	15.1127	15.2672	14.5132	14.2196			4	3	1.13939	0.138516	0.639816	2.17515
AP3S1	18.7853	18.6678	18.7008	18.7817	18.6904	18.7995	18.5649	18.7383			4	4	0.251719	0.644823	0.0356503	0.61665
TSC1	14.289	14.5241	15.133	14.0971	14.767	15.083	14.9005	14.487			4	4	0.536772	0.382893	-0.298558	-1.15884
UBXN4	17.3647	17.4912	17.4475	17.1882	17.798	17.4594	17.6178	17.041			4	4	0.247081	0.649615	-0.106142	-0.606941
PHF3	16.5459	16.5979	16.5862	16.6206	16.4476	16.1813	16.5275	16.5831			4	4	0.848416	0.222232	0.152774	1.6911
SLC9A6	15.1745	15.3877	15.1893	15.5791	15.4863	15.5409	15.5798	15.2893			4	4	0.575792	0.358026	-0.141415	-1.22755
NDRG1	17.5498	17.1245	17.2917	17.4968	16.8975	16.4803	16.6168	16.7142	+	PIPD_8h_DMSO_8h	4	4	2.71318	0.02815	0.688483	5.24149
HSPH1	21.6477	21.5752	21.6201	21.7802	21.9854	21.8009	21.787	21.9025			4	4	1.79825	0.0564108	-0.213179	-3.32461
SEPT8	17.8705	17.9911	17.9318	17.991	17.7203	17.8802	17.7345	17.755	+	PIPD_8h_DMSO_8h	4	4	2.00967	0.0456407	0.173593	3.72625
RQCD1	18.0838	17.8824	17.7963	17.9916	17.8456	18.0042	17.7628	17.7171			4	4	0.555301	0.371212	0.106109	1.19157
LPGAT1	15.0763	15.5598	15.6924	15.0241	15.7496	15.354	16.3141	15.7373			4	4	0.873778	0.213683	-0.450634	-1.73338
TBC1D5	16.6572	16.2843	16.4975	16.3683	16.3742	16.4385	16.3173	16.2652			4	4	0.533055	0.384973	0.103045	1.15225
MYO18A	16.5088	16.0873	16.2293	15.9509	16.4895	16.1704	16.542	16.1792			4	4	0.435112	0.457509	-0.151183	-0.975058
LARP4B	18.184	18.1338	18.079	18.1111	18.2924	18.2979	18.3106	18.2746	+	PIPD_8h_DMSO_8h	4	4	3.42697	0.0171351	-0.16687	-7.16134
GCN1L1	19.6388	19.6133	19.5951	19.5627	19.7869	19.6991	19.6846	19.6309			4	4	1.45549	0.0881731	-0.097887	-2.71151
DHX38	17.2729	17.2316	17.2335	17.2684	17.213	16.9751	17.1644	17.0384			4	4	1.47392	0.0866184	0.153872	2.74349
NUP205	20.9704	20.934	20.933	20.7406	21.0403	20.7758	20.9223	20.6682			4	4	0.17164	0.743148	0.0428514	0.442643
ANKS1A	15.9699	16.2252	16.3636	16.1186	16.368	16.5456	16.5735	16.7264			4	4	1.86987	0.052721	-0.384038	-3.45841
NSMAF	15.4819	15.8245	15.8062	15.5835	16.1678	15.7454	15.9375	15.7334			4	4	0.840766	0.225102	-0.222001	-1.67834
PIGK	17.1224	17.4326	17.5718	17.5394	17.4178	17.6059	17.6387	17.581			4	4	0.600207	0.343792	-0.144338	-1.27013
MRPS31	17.4805	17.8618	17.7909	17.7409	17.7023	17.6655	17.7976	17.8169			4	4	0.110267	0.830409	-0.0270629	-0.297977
AKAP1	16.3914	16.5029	16.5048	17.2566	16.3142	16.4562	16.7037	16.983			4	4	0.0717805	0.883964	0.0496669	0.200577
