#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/5Z_2h.txt#:type=:list
#Associated Gene Name	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant 5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values X5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value 5Z_2h_DMSO_2h	N: Student's T-test q-value 5Z_2h_DMSO_2h	N: Student's T-test Difference 5Z_2h_DMSO_2h	N: Student's T-test Test statistic 5Z_2h_DMSO_2h
MPST	18.4515	18.1777	18.5616	18.4577	18.4371	18.4518	18.485	18.5867			4	4	0.383755	0.889	-0.078021	-0.878869
RPS12	22.0352	22.2005	22.0409	22.0844	21.99	22.1966	21.9952	22.1526			4	4	0.0349093	0.991476	0.00663948	0.101101
BRD2	16.1881	16.071	15.8503	16.3331	16.335	16.0932	16.0723	15.9506			4	4	0.00555935	1	-0.00215888	-0.0166173
FAS	15.2419	15.5306	15.4395	15.8317	15.6882	16.0252	15.9133	15.7524			4	4	1.21896	0.626563	-0.333874	-2.30841
YY1	18.3605	18.5311	18.3489	18.4566	18.2012	18.4243	18.3882	18.4421			4	4	0.373714	0.891474	0.0602922	0.859742
DNAJB1	20.2277	20.0488	20.1119	20.0186	20.1952	20.1114	20.0329	20.1075			4	4	0.0624475	0.986584	-0.0100207	-0.17602
DNAJB2	16.5041	16.5206	16.1592	16.3375	16.5846	16.7323	16.449	16.9984			4	4	1.12151	0.649842	-0.31075	-2.14531
ATP5A1	22.222	22.1455	22.2573	22.0644	22.3821	22.2511	22.29	22.2635			4	4	1.26597	0.611355	-0.124392	-2.38759
PSMA1	21.2553	21.3529	21.2634	21.212	21.1414	21.1633	21.2033	21.4064			4	4	0.256681	0.931289	0.0422916	0.626993
PSMA2	20.7519	20.7965	20.841	20.8034	20.8147	21.083	20.9339	20.9767			4	4	1.41064	0.580619	-0.153866	-2.63408
PSMA3	20.3487	20.5365	20.4542	20.3899	20.439	20.3846	20.3497	20.4445			4	4	0.241386	0.934043	0.0278587	0.594962
PSMA4	20.9292	20.991	20.8939	20.9861	20.9526	21.0605	21.0624	20.9761			4	4	0.85826	0.72137	-0.0628738	-1.70752
S100P	23.3942	24.2258	25.539	21.9819	24.8756	23.8941	24.4782	22.3005			4	4	0.0376758	0.990904	-0.101868	-0.108805
ITGA3	17.2132	17.2169	17.326	17.1896	17.3818	17.2332	17.4822	17.3938			4	4	1.1982	0.633419	-0.136323	-2.27356
MSN	24.0703	23.9864	23.9871	23.8763	24.1608	23.9112	23.8995	23.9712			4	4	0.0267453	0.995473	-0.00565338	-0.0781175
PTPN3	14.8002	14.2431	14.4449	14.7722	13.5934	14.0043	14.4834	14.6581			4	4	0.6638	0.770273	0.380335	1.37977
DDX6	20.5929	20.5934	20.5942	20.6686	20.485	20.6564	20.5165	20.4358			4	4	0.880863	0.714609	0.0888519	1.74518
CTNNA2	17.436	17.1738	17.0695	17.4029	17.5017	17.3852	17.3519	17.3645			4	4	0.657058	0.7725	-0.13029	-1.36823
DNMT1	18.2172	18.2052	17.9907	18.3005	18.167	18.1924	17.9505	17.9137			4	4	0.59021	0.792885	0.12247	1.25273
U2AF2	21.6065	21.5051	21.5905	21.6542	21.742	21.6917	21.7573	21.5412			4	4	0.801409	0.725164	-0.0940127	-1.61252
RPL13	22.2688	22.5891	22.3479	22.478	22.4233	22.4087	22.4229	22.2643			4	4	0.202068	0.949982	0.0411363	0.510458
IVD	17.683	17.8182	17.7748	17.6677	17.7187	17.8912	17.7936	17.8385			4	4	0.704742	0.752802	-0.0745635	-1.44956
S100A4	18.5207	18.5259	18.7274	18.4193	18.5983	18.3837	18.5847	18.8745			4	4	0.205357	0.947622	-0.0619588	-0.517657
MGAT1	16.5296	16.55	16.5943	16.5937	16.5687	16.4778	16.5496	16.5901			4	4	0.290486	0.918072	0.0203643	0.696317
HMGB2	20.4194	20.3898	20.4714	20.333	20.4293	20.2973	20.5214	20.4151			4	4	0.0823178	0.978498	-0.0123734	-0.22784
PTBP1	22.1304	22.1896	22.2329	21.9989	22.6679	22.5747	22.3469	22.1025			4	4	1.09005	0.663254	-0.285049	-2.09288
TARS	20.708	20.8283	21.0287	20.8492	20.7547	20.8288	21.0264	21.0914			4	4	0.288718	0.919556	-0.0717583	-0.692739
VARS	19.6287	19.4981	19.5511	19.5491	19.6032	19.5315	19.542	19.5445			4	4	0.0157225	0.999123	0.00146151	0.0464684
EEF1G	22.97	22.8758	22.8675	22.86	22.8675	22.8563	22.8024	22.7629			4	4	1.03641	0.673915	0.0710502	2.00367
ZFP36	15.1313	14.5634	13.9976	15.2247	15.2753	13.5913	15.0524	14.25			3	4	0.148769	0.95471	0.186975	0.390072
FKBP2	19.6709	19.991	20.0467	19.8265	20.1501	20.4688	20.3083	19.7868			4	4	0.881442	0.714543	-0.294764	-1.74615
AK4	18.022	17.8307	17.9973	17.9553	17.915	17.8068	17.8687	17.9791			4	4	0.477547	0.844208	0.0589175	1.05272
ANXA13	19.6622	19.6552	19.9474	20.0715	19.3168	19.8225	20.0836	19.8255			4	4	0.142635	0.958672	0.0719495	0.375715
MAOB	16.7949	17.0221	17.011	16.9319	16.657	16.9273	16.858	16.9039			4	4	0.605893	0.788181	0.103441	1.28
YWHAQ	21.1548	21.1608	21.2683	21.1904	21.1141	21.2211	21.1736	21.2388			4	4	0.0620355	0.987139	0.00668287	0.174927
MAPK3	18.1331	18.131	18.28	18.2086	18.0086	18.1541	18.2531	18.1293			4	4	0.364845	0.892639	0.0518718	0.842752
MARK3	16.1588	16.1797	16.2502	16.2388	16.1531	16.1548	16.2381	16.4382			4	4	0.222232	0.941885	-0.0391502	-0.554204
ATP6V0C	18.2987	18.349	18.4762	18.4508	17.9693	18.2979	18.2131	18.2776			4	4	1.2509	0.62468	0.204181	2.36217
ARNT	14.8298	15.3226	15.3041	15.1598	14.7492	15.3436	15.006	15.1054			4	4	0.250415	0.935135	0.103003	0.613924
RPL10	19.389	19.3785	19.3211	19.5197	18.6104	19.3641	19.4599	19.5857			4	4	0.271519	0.923754	0.147035	0.657662
RPA1	20.0197	20.0461	19.9447	20.0582	20.1293	19.992	19.9285	19.928			4	4	0.162722	0.952186	0.0227137	0.422317
APEX1	20.8036	20.63	20.8498	20.7433	20.5935	20.7397	20.7808	20.7437			4	4	0.277604	0.924476	0.0422192	0.670129
DCK	18.5525	18.5728	18.3666	18.5988	18.4863	18.4899	18.5507	18.3795			4	4	0.303762	0.910825	0.0460787	0.723035
CAD	20.477	20.4482	20.4626	20.5252	20.5747	20.5572	20.5404	20.4694			4	4	1.03715	0.675608	-0.0571795	-2.00489
CALR	23.2059	23.0082	23.1674	23.1513	22.9286	23.0938	23.118	23.1782			4	4	0.332306	0.90635	0.0535398	0.779596
MAP4	21.7245	21.6893	21.684	21.641	21.678	21.6357	21.7021	21.7774			4	4	0.151909	0.954768	-0.0136285	-0.397376
CANX	22.3995	22.3148	22.3976	22.3477	22.3753	22.2248	22.332	22.2027			4	4	0.883522	0.713787	0.0811906	1.74961
PIK3R1	16.3435	16.6076	16.6109	16.6644	16.4565	16.7243	16.6996	16.5293			4	4	0.184231	0.949727	-0.0458126	-0.470983
PSMB8	17.3386	17.3736	17.3186	17.2168	17.4815	17.301	17.2853	17.3526			4	4	0.32953	0.90522	-0.0432043	-0.774146
PSMB9	17.2805	16.8102	16.8085	16.8798	17.4925	16.8598	16.9787	16.6824			4	4	0.103944	0.974595	-0.0586162	-0.28237
PSMA5	19.9073	20.027	19.9599	20.0181	20.1474	20.1482	20.0969	19.9277			4	4	0.868015	0.71847	-0.102	-1.72378
PSMB4	19.756	19.7576	19.6717	19.6022	19.8207	19.8063	19.7702	19.5254			4	4	0.165742	0.950636	-0.0337696	-0.429224
PSMB6	20.1295	20.4775	20.442	20.2389	20.5515	21.1236	20.2808	20.6166			4	4	0.824714	0.71656	-0.321157	-1.65152
PSMB5	19.4919	19.6551	19.5528	19.6618	19.5119	19.6774	19.7072	19.691			4	4	0.40598	0.878685	-0.0564723	-0.920819
ABCD3	19.3186	19.1634	19.2739	19.18	19.2286	19.1218	19.1346	19.1922			4	4	0.70028	0.754108	0.0646896	1.44198
TMOD1	19.9529	20.1019	19.8935	19.9923	19.985	19.9041	20.0062	20.1402			4	4	0.136299	0.961242	-0.0237308	-0.360766
SSFA2	17.9384	18.2825	18.2131	18.2161	17.9346	18.1796	18.2202	18.2697			4	4	0.0373554	0.991094	0.0115128	0.107915
NDUFS1	18.8537	18.9492	18.8918	18.8132	18.7575	18.8459	18.9434	19.0516			4	4	0.121381	0.966769	-0.0226316	-0.325062
POLD1	18.3473	18.2841	18.3086	18.3588	18.3129	18.3577	18.2848	18.2962			4	4	0.198022	0.950144	0.0118146	0.501572
TEAD1	16.7164	16.5402	16.6998	16.7481	16.6292	16.7488	16.5379	16.7223			4	4	0.0901994	0.97775	0.0165482	0.247927
MAPK1	18.0359	18.1738	17.9873	18.0464	17.9626	18.0888	18.0633	18.1686			4	4	0.0606433	0.985973	-0.0099678	-0.171226
GCA	18.497	18.3207	18.1374	17.9535	18.4484	17.9508	17.9431	18.1788			4	4	0.234119	0.937683	0.0968752	0.579586
RXRB	15.2611	16.0854	15.5194	15.8873	15.5108	15.5934	15.6632	15.8962			4	4	0.0383634	0.990896	0.0223889	0.110713
ERCC5	14.6658	14.8625	14.7645	14.8388	14.5227	14.3579	14.5531	14.6821			4	4	1.71584	0.574681	0.253982	3.1733
GRN	16.4546	16.6335	16.3182	15.8838	16.0644	15.8867	16.0578	16.7032			4	4	0.244021	0.934484	0.144494	0.600512
LAP3	19.9748	19.9364	19.9365	19.8652	20.072	19.9139	19.9475	19.9408			4	4	0.427011	0.867346	-0.0403261	-0.960056
S100A2	18.2817	18.5596	18.0342	18.198	18.1395	18.1926	17.9615	18.0714			4	4	0.715854	0.755317	0.177107	1.46841
GTF2E1	16.5289	16.158	16.3167	16.2789	16.3101	16.4742	16.3003	16.6704			4	4	0.45745	0.855702	-0.118143	-1.01613
GTF2E2	16.8477	16.6882	16.5313	16.4725	16.834	16.8183	16.5455	16.6642			4	4	0.313536	0.910749	-0.0805864	-0.742533
TPP2	18.685	18.8586	18.872	18.9228	18.7001	18.7827	18.8683	18.8895			4	4	0.13683	0.961275	0.024437	0.362022
IMPA1	17.8194	17.7877	17.6694	17.6729	17.8104	17.7524	17.6712	17.8199			4	4	0.200067	0.949623	-0.0261555	-0.506069
CTGF	14.5315	14.1913	15.7325	15.4832	15.9113	16.6466	16.8522	17.2001			4	4	1.96064	0.531544	-1.66792	-3.63126
EPHA2	19.931	20.1727	20.2503	20.2408	19.9406	20.226	20.2768	20.1714			4	4	0.0160872	0.999544	-0.00500154	-0.0475271
PTPN6	16.8107	16.6425	16.5744	16.6688	16.7194	16.7942	16.8237	16.7245			4	4	0.812239	0.719364	-0.0913334	-1.63065
SHC1	17.6089	17.3033	17.4723	17.3211	17.589	17.3663	17.455	17.3159			4	4	0.018752	0.998467	-0.00515795	-0.05524
MPG	16.5692	16.4738	16.4101	16.6136	16.4613	16.5915	16.6744	16.8575			4	4	0.655258	0.772646	-0.129488	-1.36514
CRABP2	20.9186	20.8518	20.4326	20.5014	21.0214	20.7859	20.4282	20.4534			4	4	0.00693271	1	0.00387907	0.0206903
TKT	22.5895	22.4839	22.6376	22.3945	22.672	22.566	22.6064	22.5932			4	4	0.681203	0.758861	-0.0830169	-1.40951
RBMS1	16.7343	17.1897	17.1379	17.3213	17.3523	17.3195	17.3604	17.3113			4	3	0.967258	0.685093	-0.240082	-1.8888
PML	16.76	16.4677	16.4697	16.4087	16.6736	16.4786	16.5521	16.5884			4	4	0.208779	0.948269	-0.0466652	-0.525118
EEF1D	22.1603	22.3681	22.1296	22.278	22.1345	22.3266	22.1231	22.0839			4	4	0.377453	0.890984	0.0669703	0.866878
OAS2	16.1692	15.8014	15.6956	15.1547	16.9856	15.4052	15.759	15.8954			4	4	0.324835	0.905112	-0.306064	-0.764904
MARCKS	20.7042	20.7172	20.731	20.726	20.7614	20.5821	20.6112	20.5834			4	4	1.0152	0.676853	0.0850768	1.96843
GNA11	18.8033	18.7658	18.6983	18.6784	18.7745	18.6052	18.7022	18.8578			4	4	0.00847018	0.999758	0.00154066	0.0252353
ALDH4A1	17.3899	17.5505	17.6387	17.4189	17.3733	17.5059	17.762	17.6			4	4	0.246624	0.934886	-0.0607667	-0.605982
ERP29	22.1955	22.2368	22.4748	22.3397	22.2524	22.1707	22.4005	22.3309			4	4	0.106901	0.972758	0.0230589	0.289687
PRDX6	23.1758	23.0364	23.2578	23.1307	23.1475	23.0878	23.118	23.1428			4	4	0.216987	0.942987	0.0261426	0.542912
BLVRB	21.0534	21.0408	20.9654	20.9397	21.2051	21.0584	21.1503	21.1142			4	4	1.71767	0.575891	-0.132168	-3.17664
PRDX5	20.484	20.2089	20.4652	20.3314	20.4841	20.2159	20.4535	20.3801			4	4	0.043695	0.990295	-0.0110188	-0.125425
DDT	21.0259	20.9449	21.1667	21.0448	21.0404	20.9449	21.1533	21.0343			4	4	0.0126592	0.999601	0.00235128	0.0375406
GCHFR	15.9564	15.8032	16.2031	15.9283	16.0471	16.1096	16.1958	16.1566			4	4	0.868443	0.718819	-0.154504	-1.7245
PRDX3	21.8771	21.5802	21.7535	21.727	21.7997	21.7673	21.7267	21.6673			4	4	0.0295758	0.992814	-0.00579596	-0.0861289
ATP5D	18.8031	18.9742	19.0143	18.5564	19.163	18.754	18.7573	18.7056			4	4	0.0181148	0.99913	-0.0079608	-0.0533998
RPL12	22.403	22.3137	22.3784	22.3849	22.4786	22.3478	22.2105	22.336			4	4	0.179269	0.950238	0.0267382	0.459863
ECHS1	20.0292	20.1588	20.2044	19.9906	20.0501	20.1181	20.1674	20.3476			4	4	0.405515	0.878857	-0.0750484	-0.919948
CMPK1	19.8543	19.9663	19.8298	19.6953	19.9216	19.9127	19.7727	19.6048			4	4	0.136181	0.961136	0.0334735	0.360487
PEBP1	21.1505	21.0514	21.0414	20.96	21.0935	20.9245	21.0626	21.1214			4	4	0.00176821	1	0.000310898	0.00530813
PDIA3	23.9632	23.8306	24.1262	23.9498	23.8285	23.7925	23.9999	24.0152			4	4	0.291705	0.918146	0.0584164	0.698782
PPP2R1A	21.6072	21.5793	21.4893	21.5262	21.6615	21.6666	21.4983	21.506			4	4	0.247168	0.935657	-0.032619	-0.607124
PPP2R1B	16.6013	16.2533	16.1411	16.4585	16.4581	16.4146	16.2682	16.4026			4	4	0.0722107	0.981233	-0.0223508	-0.201699
CDC27	17.4325	17.0184	17.4066	17.1565	17.2926	17.1807	17.3263	17.2046			4	4	0.00776112	1	0.00245142	0.0231412
WEE1	14.2223	15.0059	15.3997	15.3202	15.0893	14.4802	15.7053	15.3283			3	4	0.170635	0.952079	-0.16373	-0.440363
CDC25C	15.999	15.5181	15.9093	16.0385	16.2406	16.0038	15.8663	15.1454			4	4	0.0706302	0.983361	0.0522158	0.197571
PPIF	15.9437	16.3039	16.1442	16.2174	16.0052	16.0525	16.0468	16.3411			4	4	0.14247	0.958163	0.040894	0.375328
NKTR	18.0387	18.0726	18.4709	18.1423	18.4249	17.9432	18.008	18.0195			4	4	0.222996	0.941621	0.0822363	0.555844
NMT1	19.2754	19.1941	19.2341	19.1134	19.3394	19.2646	19.1593	19.1562			4	4	0.17724	0.950189	-0.0255899	-0.455299
HMOX2	17.8628	17.9023	18.0477	18.061	17.644	17.7564	18.032	18.1049			4	4	0.290538	0.918547	0.0840974	0.696423
ADSS	20.2547	20.1247	19.9968	20.2188	20.1312	20.2377	20.1556	20.2147			4	4	0.231886	0.938663	-0.0360618	-0.574839
LRPAP1	18.421	18.5325	18.2007	18.3218	18.3487	18.2511	18.2136	18.343			4	4	0.459734	0.854032	0.0799017	1.0203
TSPO	17.1046	17.9772	16.7732	16.3508	17.5099	17.0412	16.9739	17.0715			4	4	0.0977584	0.975865	-0.0976839	-0.26696
ADSL	17.0826	17.2397	17.1327	17.1755	17.196	17.3583	17.3449	17.0342			4	4	0.402265	0.882417	-0.0757356	-0.913842
CLIP1	17.5142	17.5084	17.5021	17.5679	17.4995	17.4063	17.4682	17.5617			4	4	0.502814	0.832424	0.0392141	1.09829
SRI	19.5075	19.5459	19.4313	19.3181	19.4175	19.3726	19.3407	19.4968			4	4	0.303898	0.910747	0.0437975	0.723306
GSTT1	15.5115	15.8688	15.7167	15.4366	15.5363	15.6759	15.687	15.793			4	4	0.134	0.960442	-0.0396264	-0.355311
SERPINB1	21.8268	21.7794	21.8634	21.8107	21.9261	21.7813	21.8813	21.9174			4	4	0.737785	0.754863	-0.0564828	-1.50552
GCH1	17.4183	17.4471	16.7111	17.2311	16.9293	17.3677	16.7457	16.7508			4	4	0.520116	0.825877	0.253544	1.12923
SLC7A1	18.5999	18.7286	19.1863	18.8488	18.632	18.9296	19.0636	19.2287			4	4	0.286191	0.920787	-0.122597	-0.687615
ALDH1B1	19.1614	19.1749	19.2571	19.2548	19.1561	19.2103	19.1874	19.2341			4	4	0.195209	0.950622	0.0150857	0.49537
ALDH3A1	18.2225	18.2483	18.4751	18.5324	18.3595	18.048	18.4402	18.4909			4	4	0.101229	0.975143	0.0348945	0.275624
POLR2B	18.4719	18.4678	18.5787	18.5235	18.5668	18.565	18.536	18.5569			4	4	0.850727	0.720952	-0.0457253	-1.69496
SDHA	18.8319	19.0006	18.8665	18.7704	18.8854	18.9748	18.9062	19.0041			4	4	0.641333	0.776613	-0.0753007	-1.34123
GDI1	18.9374	18.7878	18.7553	18.7995	18.9038	18.8115	18.8172	18.9863			4	4	0.467977	0.848631	-0.0597229	-1.03533
MAPK4	16.7081	16.4529	16.2403	16.3071	17.2632	20.5768	20.691	21.1221			4	4	2.09073	0.504315	-3.4862	-3.88596
MAT2A	19.8419	19.7575	19.5473	19.8365	19.8435	19.777	19.6766	19.6887			4	4	0.00277106	1	-0.000659466	-0.00830916
PRKAR1B	12.3182	11.9596	11.7388	8.5124	14.7128	13.9446	11.9022	11.5499			4	4	0.804952	0.724112	-1.89513	-1.61845
RRM2	19.296	19.2816	18.9633	19.3488	19.4627	19.2691	18.9759	18.9256			4	4	0.159991	0.95338	0.0640512	0.416049
SDC4	15.9966	16.3479	16.4467	16.2934	16.1029	15.953	15.8893	16.3821			4	4	0.614163	0.784807	0.189359	1.29434
TIA1	16.3618	15.9112	16.2777	16.3672	16.6669	16.2255	16.3696	16.6148			4	4	0.793508	0.724163	-0.239755	-1.59927
DNAJA1	19.8453	19.6505	19.2888	19.7023	19.665	19.5855	19.3069	19.3395			4	4	0.446682	0.858437	0.147527	0.996383
AKT1	15.2866	15.456	15.2395	15.7216	15.1392	15.6463	15.5597	15.3177			4	4	0.0218471	0.997444	0.0101829	0.0641435
AKT2	16.775	16.8046	16.727	16.6739	16.9123	16.7486	16.6397	16.6246			4	4	0.0682008	0.984	0.0138168	0.191204
UQCRC1	20.1369	20.0567	19.9585	19.9889	20.0299	20.0474	19.9808	19.9665			4	4	0.272882	0.922623	0.0291057	0.660459
HIBADH	18.9071	18.5552	18.8051	18.5866	19.0287	18.4484	18.685	18.7244			4	4	0.0187978	0.998583	-0.00810862	-0.0553722
ATIC	21.2845	21.3092	21.3234	21.3017	21.268	21.3495	21.3449	21.3822			4	4	0.578981	0.79894	-0.0314422	-1.23313
HNRNPH3	20.4391	20.4062	20.4942	20.4343	20.4623	20.4489	20.4734	20.4694			4	4	0.472371	0.847385	-0.0200224	-1.04332
HNRNPH1	22.241	22.3055	22.3248	22.3857	22.3287	22.3869	22.4607	22.4809			4	4	1.14079	0.639142	-0.100036	-2.17748
YWHAB	24.5841	24.7331	24.7567	24.6205	24.4984	24.53	24.7009	24.7934			4	4	0.208653	0.947901	0.0429316	0.524843
SFN	21.5432	21.7022	21.6755	21.6216	21.4164	21.556	21.6478	21.649			4	4	0.47598	0.8453	0.0683374	1.04988
STIP1	21.9526	21.9472	21.9521	21.9805	21.8549	21.8637	21.8606	21.8913			4	4	3.74011	0.457333	0.0904875	8.16272
S100A11	23.806	23.9694	23.3861	22.8747	24.3874	24.2207	23.813	24.0886			4	4	1.1932	0.636227	-0.618382	-2.26517
L1CAM	16.3432	16.5019	16.2674	16.4478	16.2455	16.3346	16.0688	16.2893			4	4	1.02485	0.681105	0.155512	1.98446
PRDX2	19.5722	19.4427	19.5407	19.4072	19.6381	19.4699	19.5128	19.3926			4	4	0.0699881	0.983017	-0.012651	-0.195891
ARRB2	16.6009	15.9418	15.738	15.7107	15.8077	15.2902	15.6326	16.3811			4	4	0.298942	0.913608	0.219923	0.713366
GK	15.429	15.3341	15.9053	15.0998	15.6657	15.6373	15.1603	15.3026			4	3	0.000936184	1	0.000591516	0.00281309
GK2	15.429	15.3341	15.9053	15.0998	15.6657	15.6373	15.1603	15.3026			4	3	0.000936184	1	0.000591516	0.00281309
DCTD	18.4912	18.278	18.4863	18.4965	18.3755	18.532	18.371	18.5717			4	4	0.123035	0.965645	-0.0245676	-0.329058
PYCR1	18.0721	17.6186	18.1629	17.8665	17.8748	17.6073	18.033	18.2465			4	4	0.0195085	0.998488	-0.0103908	-0.0574214
GBP1	19.0926	19.0005	18.7897	18.895	19.1121	19.0378	18.8663	19.0237			4	4	0.335145	0.904544	-0.0655003	-0.785162
ELF1	16.6267	16.4605	16.4812	16.3893	16.5896	16.2619	16.267	16.2895			4	4	0.714285	0.755529	0.137432	1.46575
GTF2H1	15.6165	15.7683	15.4486	15.5362	15.2634	15.3823	15.38	15.549			4	4	1.162	0.635172	0.198712	2.21292
CTH	18.6062	18.5736	19.189	18.9177	18.5307	18.5001	19.0829	19.153			4	4	0.00726517	1	0.00491905	0.0216745
RPL9	22.213	22.0758	22.2379	22.2251	22.3907	22.3133	22.1483	22.1404			4	4	0.357832	0.893583	-0.0602059	-0.829251
ACSL1	18.3142	18.0658	18.2397	18.0962	18.2502	18.1167	18.0516	18.1108			4	4	0.265234	0.92725	0.0466237	0.644718
KIF5B	20.0065	20.0905	19.9705	19.9677	20.0217	19.976	19.9333	20.0601			4	4	0.102243	0.97585	0.011044	0.278146
CSTF2	19.4864	19.4872	19.4118	19.4637	19.4728	19.4548	19.4917	19.4828			4	4	0.284474	0.920499	-0.0132608	-0.684128
DUT	19.6867	19.6584	19.4061	19.6746	19.4835	19.7809	19.4846	19.6898			4	4	0.0109096	1	-0.00325775	-0.0324147
ABCC1	16.6743	16.593	16.7367	16.6098	16.8067	16.7316	16.878	16.8813			4	4	1.91387	0.525094	-0.170972	-3.54172
CKS2	16.607	16.9291	16.1338	16.5946	15.8326	16.5337	16.0437	16.3386			4	4	0.841922	0.724412	0.378969	1.68027
ABCD1	15.2216	15.0542	15.2427	15.0398	15.1768	14.9669	15.3609	15.8543			4	4	0.457635	0.855607	-0.200167	-1.01647
MAN1A1	15.8717	15.8915	15.9478	15.4759	17.3002	16.7317	15.7108	15.7448			4	4	0.688823	0.756428	-0.575161	-1.42249
KDELR2	16.0834	16.5788	16.8728	16.0465	15.9686	16.4662	15.9827	16.106			4	4	0.528236	0.822595	0.26451	1.14369
TTK	16.575	16.3947	16.0985	16.4218	16.3507	16.3578	16.0006	16.086			4	4	0.608832	0.785466	0.173739	1.2851
MCM4	19.0742	19.2597	19.2049	19.3215	19.1198	19.3546	19.2446	19.2231			4	4	0.105624	0.973197	-0.0204415	-0.286531
MCM5	18.95	18.9787	18.9732	19.0265	18.8854	18.9969	18.9062	19.0476			4	4	0.223619	0.942277	0.0230703	0.55718
MCM7	19.0367	19.072	19.1427	19.123	19.0615	19.1448	19.0733	19.0542			4	4	0.11874	0.968628	0.0101585	0.318666
GALNS	13.3614	13.7059	14.8269	14.8436	14.8707	14.6388	14.1021	13.1361			4	4	0.00152227	1	-0.0024817	-0.00457111
SHMT1	16.3376	16.318	16.3209	16.284	16.4949	16.4657	16.4709	16.4324			4	4	3.93143	0.884	-0.150856	-8.83134
SHMT2	20.7126	20.7149	20.9408	20.8247	20.9012	20.7932	20.9138	20.8402			4	4	0.473781	0.845597	-0.0638576	-1.04589
HSPA4	21.114	21.0341	21.106	21.0883	21.1019	21.0304	21.1116	21.1591			4	4	0.184817	0.949139	-0.0151534	-0.472293
MPI	14.3565	14.0592	14.5386	14.895	14.8089	14.4203	15.0006	14.7649			4	4	0.645055	0.774449	-0.286361	-1.34763
GPC1	16.486	16.3511	15.7982	16.3548	16.4689	16.26	15.8838	15.946			4	4	0.208671	0.948317	0.107879	0.524883
CTNNA1	19.0602	18.9081	18.5605	18.8656	18.9033	18.8905	18.6487	18.6341			4	4	0.253203	0.934399	0.0794215	0.619748
CTNNB1	20.1222	20.1641	19.9281	19.9944	20.1059	20.1184	19.9559	20.0318			4	4	0.00394888	1	-0.000786781	-0.0118251
PHB	21.6128	21.6835	21.5977	21.4699	21.7496	21.6654	21.6571	21.6985			4	4	1.07487	0.673365	-0.101696	-2.06761
SERPINB6	20.3549	20.4224	20.3841	20.2892	20.5051	20.6091	20.4769	20.5005			4	4	2.11856	0.483023	-0.160247	-3.94157
RPA3	19.305	19.011	19.2632	19.281	19.1335	19.1232	19.0618	19.1704			4	4	0.609144	0.786102	0.0927887	1.28564
RFC4	18.7396	18.5915	18.6007	18.7487	18.7242	18.8069	18.7687	18.5967			4	4	0.374748	0.893018	-0.0539656	-0.861717
RFC2	18.64	18.787	18.5349	18.6047	18.6749	18.8221	18.6884	18.6871			4	4	0.562444	0.809602	-0.0764813	-1.20414
RFC1	17.1085	16.8955	17.0938	17.0476	17.1191	17.1461	16.9791	16.9593			4	4	0.0767679	0.981068	-0.0145512	-0.21354
RPL22	23.774	23.3434	23.676	22.9391	23.5253	24.0607	22.9388	22.446			4	4	0.187459	0.950299	0.190443	0.478185
GTF2F1	18.3297	18.3109	18.34	18.3354	18.1452	18.2602	18.3731	18.3551			4	4	0.376314	0.891118	0.0455627	0.864706
SPR	18.5922	18.678	18.5874	18.5358	18.7508	18.7958	18.601	18.6228			4	4	0.842608	0.723817	-0.094255	-1.68141
SPRR1A	15.3008	15.1996	14.5757	14.8487	15.5531	14.4359	14.7352	14.1999			4	4	0.311527	0.909065	0.250175	0.738537
IDUA	15.4627	15.1731	15.574	15.0678	15.0861	14.2709	14.7106	14.6354			4	4	1.69584	0.577596	0.643616	3.13699
KRT9	15.3776	15.8081	15.7054	15.9304	15.2535	15.7059	15.9587	15.5692			4	4	0.171584	0.951159	0.0835376	0.442516
MSX2	16.758	16.9024	17.1809	17.3416	16.7705	17.1668	17.2034	17.2749			4	4	0.125187	0.965034	-0.0581622	-0.334241
AGL	17.7133	17.7277	17.6666	17.5715	17.8614	17.7084	17.6999	17.5853			4	4	0.272255	0.92309	-0.0439892	-0.659172
MYH9	22.534	22.517	22.4239	22.4745	22.4578	22.5649	22.4563	22.4707			4	4	0.00086021	1	-9.25064E-05	-0.00258503
COPB2	20.5189	20.4148	20.3926	20.4168	20.5088	20.4433	20.4116	20.4389			4	4	0.163999	0.951858	-0.0148711	-0.425242
ADD1	18.6256	18.5381	18.807	18.6347	18.644	18.561	18.772	18.8183			4	4	0.23591	0.937034	-0.0475173	-0.583385
BSG	20.9718	20.9418	21.0806	20.928	20.9252	20.9075	21.0703	21.1426			4	4	0.180687	0.949371	-0.0308557	-0.463047
FUS	21.3324	21.2716	21.4593	21.3888	21.3846	21.2467	21.3072	21.3918			4	4	0.233057	0.938201	0.0304809	0.577329
NUP214	18.3626	18.3792	18.3712	18.4119	18.3328	18.3237	18.3009	18.3424			4	4	2.16443	0.527943	0.0563025	4.03414
